pPartNumbers,pCatentryId
8905509,1814215
9160446,1814217
8688417,1814219
8893367,1814221
9167353,1814223
8844172,1814229
8957997,1814231
8956053,1814235
8897291,1814237
8793807,1814239
8863964,1814245
8676151,1814249
8862439,1814251
8827900,1814253
8909062,1814257
8883865,1814259
8814157,1814269
8683821,1814271
8679086,1814287
8878715,1814295
8898898,1814297
8905750,1814326
8847708,1814334
8337878,1814336
8883164,1814338
8958350,1814340
8807559,1814342
8652089,1814362
9011193,1814547
8689454,1814549
9187175,1814551
8895798,1814553
8890834,1814555
8861849,1814557
8689698,1814562
8827838,1814566
8897789,1814568
8800350,1814572
8809344,1814574
8875299,1814576
8728528,1814580
9128598,1814584
8660772,1814586
9146721,1814588
8893783,1814613
8725583,1814635
1356904,1942014
8844196,1814643
8803436,1814648
8861344,1814687
8888303,1814689
8891022,1814691
8907071,1814693
8874300,1814695
8880301,1814697
8936860,1814699
8863098,1814701
8728652,1814703
8816856,1814705
8688699,1814707
8575245,1814732
8575269,1814736
8653741,1814766
8683979,1814769
8684071,1814772
8688510,1814775
8689935,1814783
8846819,1814784
8637145,1814786
8803216,1814790
8709970,1814792
8724199,1814794
8806495,1814796
8645869,1814800
8727055,1814803
8674627,1814807
8800934,1814809
8791593,1814811
8725291,1814813
8719609,1814819
8834292,1814821
8837653,1814823
8792695,1814827
8819932,1814835
8795348,1814837
9139958,1814839
8578417,1814845
8792774,1814849
8790295,1814851
8793508,1814853
9141513,1814855
8642013,1814857
8652986,1814859
8658942,1814861
8813206,1814869
8815651,1814871
8804349,1814873
8816399,1814875
8860242,1814877
8804442,1814879
8884596,1814881
8809289,1814886
8801098,1814888
8814999,1814890
8726128,1814894
8809423,1814896
8807188,1814900
8904861,1814907
8816148,1814909
8689557,1814916
8689485,1814918
8728171,1814920
8861966,1814922
8799911,1814924
8804057,1814926
8816351,1814928
8809375,1814930
8819437,1814932
8839455,1814934
8845573,1814936
8847117,1814938
8816478,1814940
8861045,1814941
8869470,1814943
8869865,1814945
8873813,1814947
9159433,1814949
8662990,1814951
8722098,1814953
8805960,1814955
8726575,1814957
8818988,1814959
8818847,1814961
8828277,1814967
8798008,1814975
8876779,1815048
8838205,1815095
8842851,1815099
8845810,1815124
8803230,1815127
8887294,1815131
8790879,1815133
8890975,1815135
8891149,1815137
8838384,1815208
8842507,1815210
8848776,1815216
8800879,1815244
8879594,1815253
8795269,1815261
8813237,1815280
8641351,1815299
8957007,1815302
8637774,1815310
8636490,1815312
8837567,1815324
8634320,1815332
9139965,1815370
8937515,1815377
8794538,1815379
8860967,1815383
8644509,1815409
8662457,1815411
8726283,1815417
8826925,1815419
8642556,1815427
8661661,1815439
8724027,1815450
8725631,1815461
8844660,1815468
8723468,1815472
8841388,1815474
9104392,1815476
8862367,1815487
8837055,1815489
8722050,1815492
8808352,1815512
8877118,1815521
8893855,1815525
9169856,1815531
8793986,1815574
8877345,1815591
8884936,1815593
8939544,1815607
8879790,1815613
8817549,1815615
8892186,1815648
8894971,1815650
9164136,1815654
9117097,1815662
9108051,1815672
8801421,1815676
8955360,1815678
9170326,1815682
9165843,1815686
8864107,1815690
9189984,1815692
8873844,1815694
8797470,1815696
8868471,1815698
8685843,1815702
8883157,1815704
8895994,1815706
8864705,1815708
8877819,1815712
8862453,1815718
8676917,1815720
8687676,1815722
8801232,1815724
8798606,1815726
8891785,1815730
8887359,1815734
8665870,1815736
8899969,1815746
8793979,1815754
8891211,1815756
8675293,1815762
8897648,1815764
8886068,1815766
8904919,1815770
8798826,1815772
8898623,1815774
8906656,1815778
9142000,1815780
8817611,1815782
9163319,1815785
8866703,1815790
8888884,1815792
8898836,1815794
8849957,1815802
8869102,1815804
8847904,1815806
8891170,1815810
8809849,1815814
9139738,1815816
8689021,1815818
9175321,1815820
8907246,1815824
8816753,1815826
9186327,1815830
8834481,1815832
8958013,1815833
8829324,1815835
8838597,1815839
8839187,1815840
9181779,1822703
8670511,1815845
8725703,1815848
9155358,1815851
8956527,1815853
8934934,1815861
9170065,1815865
8939960,1815869
8841357,1815874
8895853,1815928
8677129,1815944
8686976,1815998
8818029,1816006
8849500,1816012
8802808,1816020
8686574,1816042
8906539,1816048
8689715,1816052
8828930,1816067
8806581,1816083
8834797,1816101
8862123,1816143
8794686,1816150
8729637,1816160
8687645,1816167
8887328,1816174
8846840,1816177
9173969,1816189
8887579,1816191
8904548,1816206
8879271,1816208
8685702,1816215
8719898,1816223
8829465,1816227
8794909,1816250
8955102,1816289
8869023,1816303
8909354,1816305
8878997,1816309
8884273,1816311
8791115,1816351
8891620,1816355
8881221,1816360
8728937,1816376
8684662,1816380
8876951,1816863
8837718,1816865
8896539,1817377
8689306,1817433
8790408,1817435
8819671,1817439
8908300,1817441
8934855,1817443
8938772,1817453
8819877,1817542
8813093,1817567
8708933,1817604
8799636,1817606
8886099,1817610
8907631,1817630
8841319,1817650
8829489,1817662
8861117,1817664
8807133,1817666
8801225,1817668
8848800,1817670
8836575,1817672
8808431,1817676
8839383,1817678
8866480,1817702
8887225,1817705
8883755,1817707
8671668,1817709
8676931,1817711
8723671,1817713
8671888,1817716
8726331,1817718
8675970,1817720
8727512,1817722
8683687,1817724
8723011,1817726
8724034,1817728
8678915,1817734
8688716,1817752
8722263,1817760
8793247,1817762
8793216,1817764
8874355,1817767
8867836,1817770
8849531,1817772
8845009,1817774
8867434,1817778
9139817,1817782
8866765,1817784
8722720,1817792
8816777,1817794
8794693,1817796
8864255,1817801
8819255,1817803
9134087,1817807
9135251,1817809
8796495,1817813
8884455,1817815
9173196,1817817
8833884,1817821
8955652,1817823
8794806,1817825
8845559,1817827
8849940,1817833
8886415,1817835
8886460,1817839
8866813,1817841
8884840,1817843
8891558,1817845
9170900,1817849
8892911,1817853
9108202,1817855
8907796,1817857
8894641,1817861
8905107,1817863
8685104,1817865
8793412,1817867
8794617,1817869
8803560,1817871
8813213,1817875
8813581,1817877
8844237,1817886
8844141,1817888
8843025,1817890
8791555,1817892
9163948,1817894
8846943,1817896
8861791,1817898
8906780,1817900
8905918,1817908
8676838,1817910
8673697,1818058
8675475,1818505
8673776,1818513
8829245,1818521
8677150,1818523
8651987,1818525
8802657,1818624
9182424,1818626
8796581,1818748
8938734,1818756
8873428,1818764
9081271,1818767
9189317,1818774
8875828,1818809
8876250,1818811
8889852,1818813
8887043,1818815
8142991,1818817
8661348,1818819
8899268,1818823
8894139,1818825
8891369,1818827
8904768,1818831
8934721,1818833
8841883,1818835
8726214,1818839
8792444,1818841
8807597,1818845
8827955,1818847
8836063,1818849
8815194,1818851
8864389,1818853
8835844,1818855
9191415,1818876
8806866,1818880
9164923,1818888
8808929,1818890
8849579,1818894
9166990,1818902
8682509,1818904
8875093,1818972
8884682,1818984
8869755,1818986
8799849,1818988
8879130,1818990
9187261,1818994
9153226,1818996
9186217,1818998
8663470,1819000
9197976,1819002
9191185,1819010
8873370,1819013
8805317,1819015
9177343,1819017
8886192,1819019
8895327,1819021
9122893,1819023
8876133,1819025
8834924,1819031
8673477,1819033
8676742,1819043
8791995,1819051
8893312,1819053
8835514,1819054
8661702,1819055
8889247,1819057
8679378,1819059
8673439,1819063
8817082,1819329
8879745,1819333
8828703,1819339
8959737,1819341
8887823,1819347
8679794,1819477
8837495,1819479
8867740,1819488
8818696,1819490
8956565,1819492
8802200,1819494
8817374,1819540
8725411,1819644
8675176,1819646
8673240,1819648
8724955,1819650
8678159,1819659
8677112,1819663
8844639,1819692
9102363,1819694
8842600,1819696
8849380,1819698
9163151,1819700
9165142,1819702
9168929,1819704
9171026,1819706
8848721,1819710
9159770,1819712
8803876,1819716
9173433,1819720
8818050,1819732
8880260,1819740
8893233,1819762
8937649,1819771
8685465,1819773
8843843,1819779
8876188,1819781
8889120,1819783
8875282,1819787
8891046,1819789
8800800,1819791
8884424,1819797
8869731,1819799
8828284,1819805
8904706,1819809
8935971,1819813
8668444,1819817
8672272,1819821
9183533,1819823
8687463,1819833
8817989,1819835
8794514,1819843
9148602,1819845
9176337,1819847
9167061,1819851
9172647,1819853
8955638,1819855
9166684,1819865
9174054,1819867
9165324,1819869
9112700,1819873
9104550,1819891
8842253,1819927
8836630,1819929
8937584,1819939
8797102,1819941
8800776,1819943
8883614,1819947
8842143,1819949
8880112,1819951
9360370,1912739
8904610,1819953
8873741,1819957
8659491,1820002
8677806,1820004
8663243,1820006
8678441,1820008
8656119,1820078
8935184,1820081
8684480,1820083
8815280,1820085
8861564,1820093
8839235,1820098
8889151,1820100
8890085,1820109
8907253,1820128
8677387,1820130
8793333,1820137
8662141,1820148
8728243,1820176
8792554,1820178
9183203,1820180
8813220,1820182
9166206,1820184
8677961,1820186
8726685,1820188
8689980,1820190
8721549,1820192
8724388,1820194
8939393,1820196
8876140,1820200
8658179,1820204
8679550,1820208
8725961,1820214
8836960,1820221
8873899,1820223
8687580,1820225
8833877,1820228
8817477,1820230
8890982,1820235
8937010,1820236
8709860,1820237
8869580,1820241
8836661,1820245
8908850,1820248
8815383,1820250
8861313,1820252
8801847,1820257
8827797,1820260
8685032,1820262
8790501,1820264
8836331,1820266
8724089,1820272
8709200,1820419
8687308,1820421
8791108,1820431
8873765,1820437
8679608,1820441
8867647,1820455
8726032,1820471
8722799,1820491
8905712,1820495
8645560,1820515
8805386,1820516
8684552,1820518
8877060,1820519
8687858,1820521
8893570,1820524
8837859,1820526
8668781,1820528
8755065,1820530
8819066,1820532
8826750,1820534
8837615,1820537
8897071,1820538
8642886,1820540
8876607,1820541
8817934,1820547
8790202,1820601
8893738,1820643
8659013,1820693
8666288,1820695
8658629,1820697
8676089,1820701
8813323,1820821
8869267,1820835
8794473,1820837
8723262,1820904
8709334,1820905
9102545,1820949
8801878,1821008
9205150,1821020
8864262,1821022
8688833,1821026
9160697,1821028
8629751,1821030
8629720,1821031
8629809,1821033
8629713,1821037
8725181,1821040
9181391,1821044
8880916,1821050
8649982,1821054
8726836,1821062
8665007,1821066
8797171,1821068
8875581,1821070
8936372,1821072
9128756,1821074
8686361,1821076
9203035,1821080
8826671,1821084
8935995,1821086
8905224,1821104
8881355,1821106
9165496,1821108
8709750,1821112
8722579,1821114
9170625,1821120
9077838,1821122
9116878,1821124
8861698,1821126
9191941,1821128
9134197,1821130
9184051,1821138
8847681,1821144
9163979,1821146
8873095,1821148
8868749,1821150
8723626,1821152
8800587,1821154
8799447,1821156
8642958,1821217
8644561,1821219
8647692,1821221
8648725,1821223
8661135,1821225
8666233,1821227
8668217,1821229
8671651,1821231
8672045,1821233
8672928,1821235
8677617,1821241
8683577,1821245
8683931,1821247
8683948,1821249
8685049,1821251
8687119,1821253
8709437,1821257
8709846,1821261
8723547,1821267
8724041,1821269
8724285,1821271
8724292,1821273
8725545,1821275
8727316,1821279
8727581,1821281
8729950,1821285
8791270,1821291
8791153,1821293
8791665,1821295
8792365,1821297
8793601,1821301
8795135,1821305
8795609,1821307
8795764,1821309
8795960,1821311
8796134,1821313
8796938,1821319
8797140,1821321
8797597,1821325
8799090,1821329
8799083,1821331
8800738,1821333
8800910,1821335
8802420,1821337
8803041,1821339
8805740,1821343
8805908,1821345
8805939,1821347
8807834,1821349
8807755,1821351
8809760,1821353
8814009,1821359
8814250,1821361
8814896,1821363
8817453,1821367
8819396,1821371
8827261,1821375
9179444,1912741
8827319,1821379
8827780,1821381
8829551,1821385
8833736,1821387
8834065,1821389
8834584,1821393
8835428,1821396
8835978,1821398
8836441,1821402
8836829,1821404
8838494,1821406
8841948,1821418
8842473,1821420
8844433,1821422
8844794,1821424
8845865,1821426
8847241,1821430
8847409,1821432
8848374,1821438
8849634,1821440
8860929,1821441
8861605,1821443
8861162,1821445
8862013,1821447
8864066,1821450
8864293,1821452
8864554,1821456
8864877,1821462
8866246,1821464
8869078,1821466
8873129,1821468
8873961,1821474
8874135,1821478
8875756,1821480
8875969,1821482
8877297,1821486
8877455,1821488
8878588,1821490
8879848,1821496
8880514,1821498
8880758,1821500
8881623,1821502
8883078,1821506
8883982,1821512
8884369,1821518
8884967,1821520
8886903,1821528
8886934,1821530
8887012,1821532
8888004,1821535
8888073,1821537
8888396,1821539
8889773,1821543
8890494,1821547
8893965,1821553
8894218,1821555
8895475,1821561
8899000,1821569
8899440,1821573
8904854,1821575
8905578,1821577
8906357,1821579
8906467,1821581
8906704,1821583
8907222,1821585
8907318,1821587
8907466,1821589
8908269,1821595
8907978,1821597
8908283,1821599
8908403,1821601
8908829,1821603
8909213,1821605
8935153,1821609
8936327,1821611
8938318,1821613
8938655,1821615
8954921,1821619
8955085,1821621
8955092,1821622
8955195,1821624
8955236,1821626
8955528,1821628
8955597,1821630
8957739,1821632
8957942,1821634
8958721,1821636
8958855,1821638
9050642,1821644
9089156,1821646
9114595,1821652
9115202,1821654
9153697,1821663
9163931,1821669
9166323,1821673
9168493,1821679
9171435,1821683
9175390,1821689
9178562,1821693
9179152,1821697
9179688,1821699
9179286,1821701
9179925,1821703
9183241,1821705
9185304,1821709
9186358,1821711
9186932,1821713
9189427,1821717
9192373,1821721
8801548,1821751
8729620,1821783
8729792,1821785
8883360,1821787
8722524,1821791
8722531,1821793
8861265,1821795
8808682,1821800
7644256,1821804
8790460,1821806
8685630,1821810
8888217,1821820
9161892,1821822
9144905,1821828
8935081,1821837
8804088,1821839
8814700,1821841
9201013,1821843
8801500,1821845
8958587,1821847
8805991,1821849
8641928,1821851
8687432,1821968
8683924,1821970
8837354,1821974
8906890,1821980
9128653,1821982
8959287,1821986
8802853,1822007
9188291,1822017
8802145,1822031
9175895,1822035
9153068,1822039
8791809,1822045
8791524,1822047
8794521,1822053
8890731,1822063
9198229,1822065
9121894,1822073
8955700,1822075
8896058,1822077
8819657,1822139
9205174,1822152
8957083,1822154
8955016,1822156
8668482,1822158
9147854,1822160
9163010,1822162
8814858,1822166
9178957,1822168
8662880,1822170
8729761,1822172
8687229,1822174
8671967,1822180
8688376,1822184
8729527,1822186
8836915,1822188
8671314,1822192
8802121,1822193
8894438,1822195
8827632,1822197
8816612,1822199
8792561,1822397
8837419,1822399
8849115,1822401
8892667,1822440
8937199,1822450
8729194,1822452
8889319,1822456
8890126,1822460
8904593,1822462
8682516,1822466
8833664,1822470
8844426,1822472
8848903,1822474
8815754,1822476
8688620,1822480
8721848,1822482
8684545,1822484
8848264,1822486
8878038,1822488
8841034,1822490
8845982,1822494
8808510,1822525
9142701,1822617
8796330,1822621
8796347,1822623
8724412,1822625
8842349,1822647
8835909,1822649
8846390,1822651
8828181,1822653
8849438,1822655
8892533,1822661
9194223,1822663
9199699,1822665
9197237,1822669
9206582,1822671
8808390,1822675
8899196,1822681
8818098,1822683
8958769,1822685
9160886,1822689
9170302,1822691
9170034,1822693
9166282,1822695
9165355,1822697
9170728,1822699
8880404,1822701
9185153,1822707
8687401,1822714
8657486,1822718
8790329,1822867
8559931,1822971
8728975,1822972
8892863,1823007
8849294,1823009
8678087,1823012
8834560,1823013
8874063,1823017
8796646,1823019
8841096,1823023
8828686,1823025
8685788,1823029
8684318,1823031
8891455,1823035
8879518,1823038
8790226,1823040
9176502,1823042
8939070,1823044
8897727,1823046
8847698,1823048
9172300,1823050
8802956,1823052
8813347,1823054
8893611,1823056
8793900,1823060
9178067,1823062
8803670,1823064
8938033,1823066
8827869,1823068
8813976,1823070
8649425,1823072
8709712,1823073
8724278,1823074
8727646,1823075
8813907,1823078
8865199,1823079
8867403,1823080
8894081,1823081
9196104,1823086
9156900,1823240
8846417,1823242
8674579,1823246
9180581,1823247
8676481,1823249
8881166,1823250
8721910,1823252
8808259,1823254
8818483,1823255
8819774,1823256
8834883,1823257
8835882,1823258
8838559,1823259
8839101,1823260
8837505,1823261
8867056,1823263
8955463,1823265
9165939,1823268
8881159,1823276
9161160,1823286
8835019,1823292
8674610,1823294
8873507,1823301
9191192,1823305
8688273,1823307
8799973,1823310
9194151,1823314
8726537,1823316
8879264,1823318
8794095,1823321
9157387,1823328
9189771,1823336
8827326,1823344
9178665,1823346
9155334,1823348
8802286,1823350
9168273,1823351
8882770,1823353
8883906,1823356
8818744,1823358
8819499,1823361
8827821,1823362
8875608,1823365
8842480,1823370
9159945,1823372
8683364,1823374
8817491,1823376
8829812,1823377
8935919,1823378
8865852,1823381
8686945,1823385
8725112,1823387
8676357,1823393
9175479,1823398
8687360,1823402
8689904,1823407
8709815,1823408
8802114,1823410
8803508,1823491
8818373,1823511
8828992,1823523
8845683,1823524
8846651,1823525
8861526,1823526
8893879,1823527
8678506,1823529
8845999,1823663
8898726,1823665
8689760,1823667
8728140,1823682
8792901,1823690
8838614,1824143
8866569,1824145
8664541,1824162
8807023,1824165
8813392,1824166
8795908,1824169
8818902,1824171
8829506,1824172
8838621,1824173
8795915,1824180
8836733,1824186
8861337,1824187
8937560,1824188
8898386,1824196
8805427,1824200
8884187,1824203
8817831,1824206
8666628,1824207
8726166,1824208
8669340,1824210
8728944,1824212
8728133,1824213
8729125,1824214
8790958,1824216
8677875,1824218
